name,gender,attribute,id
Nicasia,die,gemütsarm,
Nichola,die,griesgrämig,
Nicholaa,die,bedauerlich,
Nichole,die,gruselig,
Nicholina,die,beachtlich,
Nicia,die,frech,
Nicol,die,kaltschnäuzig,
Nicola,die,unrecht,
Nicolaa,die,erbittert,
Nicole,die,misslich,
Nicopolis,die,eng,
Nidlebis,die,verneinend,
Niesenn,die,taktlos,
Nieves,die,schaudererregend,
Nikaia,die,kränkend,
Nikasepolis,die,gramvoll,
Niko,die,wirksam,
Nikole,die,herrisch,
Niobe,die,taub,
Niree,die,gefühllos,
Noblete,die,drastisch,
Nog,die,rigoristisch,
Nogga,die,kannibalisch,
Nogge,die,skrupellos,
Nonna,die,reserviert,
Nora,die,verstimmt,
Nordrada,die,unfreundlich,
Norma,die,ärgerlich,
Nunile,die,ordentlich,
Nycaise,die,bedenkenlos,
Nyra,die,bewusstlos,
Nyree,die,abscheuerregend,
Nyrie,die,außerordentlich,
Nysa,die,gewissenlos,
Ockje,die,bedenklich,
Oda,die,übel,
Odala,die,unwahr,
Odburga,die,mitleidslos,
Odela,die,ungut,
Odelina,die,vehement,
Odgiva,die,handgreiflich,
Odguda,die,verächtlich,
Odgudana,die,unbeschreiblich,
Odiern,die,skrupellos,
Odierna,die,autoritär,
Odierne,die,ungenießbar,
Odila,die,tätlich,
Odile,die,kalt,
Odilia,die,roh,
Odlenda,die,heillos,
Odolina,die,achtlos,
Odriana,die,unnachgiebig,
Oenone,die,mitleidlos,
Ogiva,die,erschröcklich,
Oianko,die,schonungslos,
Oiartza,die,schreckbar,
Oibar,die,soldatisch,
Oihana,die,heftig,
Oihane,die,infernal,
Oilandoi,die,destruktiv,
Oinaze,die,heillos,
Oitane,die,beklemmend,
Oitia,die,eng,
Oka,die,apathisch,
Okon,die,ernst,
Olaia,die,fest,
Olaiz,die,gewalttätig,
Olalla,die,verwerflich,
Olar,die,ruppig,
Olaria,die,fühllos,
Olartia,die,hingabefähig,
Olatz,die,ungehorsam,
Olburgis,die,unerträglich,
Olga,die,harsch,
Olif,die,verärgert,
Oliff,die,falsch,
Olimpias,die,erschrecklich,
Olite,die,verärgert,
Oliua,die,bewusstlos,
Olive,die,misanthropisch,
Olivet,die,unbewegt,
Olivia,die,abweisend,
Ollano,die,hemmungslos,
Olleta,die,gespenstisch,
Ollett,die,grausam,
Olligtie,die,reserviert,
Oloriz,die,höllisch,
Olyff,die,bissig,
Olyffe,die,gestählt,
Olympias,die,haarsträubend,
Olyve,die,barbarisch,
Omphale,die,bedrohend,
Onditz,die,schreckhaft,
Ondiz,die,bitterkalt,
Oneka,die,gemütlos,
Onintza,die,despotisch,
Onora,die,verwerflich,
Opakua,die,disziplinarisch,
Optata,die,misanthropisch,
Orabell,die,quälerisch,
Orabella,die,eingeschlafen,
Orabilia,die,empfindlich,
Orabilis,die,unheimlich,
Orabla,die,bedauerlich,
Orable,die,herrisch,
Orbaiz,die,heillos,
Ordizia,die,schief,
Oreithuia,die,eisig,
Oreithyia,die,gefühllos,
Orella,die,kaltherzig,
Orenge,die,verhängnisvoll,
Orengia,die,peinigend,
Oreute,die,kompromisslos,
Organa,die,sarkastisch,
Oria,die,arg,
Oriabel,die,zornig,
Oriande,die,terribel,
Oriante,die,unkultiviert,
Orieldis,die,apodiktisch,
Oriholt,die,intensiv,
Oriold,die,eisig,
Oriolda,die,gefühlsarm,
Oriolt,die,verdammt,
Orithyia,die,totalitär,
Oriz,die,gehörig,
Oro,die,animalisch,
Oroitze,die,handgreiflich,
Ororbia,die,roh,
Orose,die,übermäßig,
Orrao,die,lieblos,
Orreaga,die,gemein,
Orsina,die,grauenvoll,
Orsola,die,schäbig,
Orthia,die,schreckenerregend,
Orzuri,die,verabscheuenswürdig,
Osabide,die,misslich,
Osakun,die,steinern,
Osane,die,erschrecklich,
Osasune,die,gestählt,
Osgarda,die,grausig,
Osgiua,die,fürchterlich,
Osina,die,unzugänglich,
Osith,die,gemütlos,
Ositha,die,dornenreich,
Oskia,die,schauerlich,
Osteriz,die,infernalisch,
Osthryd,die,greislich,
Ostrogotho,die,gestählt,
Ostryd,die,hemmungslos,
Ostrythe,die,schmerzhaft,
Osyth,die,energisch,
Otberta,die,verdammt,
Otgiua,die,massiv,
Otgiva,die,grell,
Otilia,die,teuflisch,
Otonia,die,gramvoll,
Otsana,die,kränkend,
Otsanda,die,kaltschnäuzig,
Ottavia,die,viehisch,
Ottilia,die,schaudervoll,
Otzaurte,die,animalisch,
Our,die,unglaublich,
Ourse,die,unpassend,
Oydela,die,schauderhaft,
Pacchild,die,entschlossen,
Palatina,die,rau,
Pales,die,stumpf,
Pandonia,die,irrsinnig,
Pandwyna,die,infernalisch,
Panope,die,schreckhaft,
Panora,die,primitiv,
Panpoxa,die,handfest,
Pantxike,die,unglaublich,
Patxi,die,dumm,
Pare,die,bedrohend,
Parezi,die,mitleidslos,
Parise,die,ruppig,
Parisete,die,krude,
Parmys,die,skrupellos,
Parnel,die,skandalös,
Parnell,die,handgreiflich,
Paronel,die,mitleidlos,
Parthenia,die,ungesittet,
Parthenope,die,seelenlos,
Parysatis,die,herb,
Pasara,die,gräulich,
Pasiphae,die,unmanierlich,
Paskalin,die,angsterregend,
Pasques,die,labil,
Passara,die,blutdürstig,
Passerose,die,kompromisslos,
Pateria,die,grob,
Paternain,die,grauenhaft,
Patricia,die,quälerisch,
Patty,die,unbewegt,
Pauee,die,unpassend,
Paui,die,rigoristisch,
Pauie,die,übermäßig,
Paula,die,traurig,
Pauli,die,energisch,
Paulina,die,übermäßig,
Paveya,die,abgründig,
Paveye,die,straff,
Paz,die,unmenschlich,
Pechel,die,lüstern,
Peg,die,stumpfsinnig,
Peggy,die,sinnenfroh,
Pelela,die,unzivilisiert,
Pelopia,die,seelenlos,
Peneli,die,lächelnd,
Penelope,die,erschreckend,
Penne,die,sinnenfroh,
Pentecost,die,knallhart,
Pentecouste,die,gleichgültig,
Penthesilea,die,dornig,
Percalus,die,viehisch,
Pereite,die,benommen,
Perialla,die,primitiv,
Periboea,die,disziplinarisch,
Pericleia,die,borstig,
Pernel,die,grausig,
Pernella,die,schwierig,
Pernelle,die,verdammt,
Pero,die,unfreundlich,
Peronel,die,leidvoll,
Peronele,die,lebhaft,
Peronell,die,ekelhaft,
Peronelle,die,grauenhaft,
Perrete,die,ungehalten,
Perronele,die,bitterlich,
Perronnele,die,dornenreich,
Perronnelle,die,verdammt,
Perrote,die,bitter,
Perse,die,saukalt,
Persephone,die,abweisend,
Persis,die,kompromisslos,
Pertesia,die,infernal,
Pertxenta,die,ungehobelt,
Pervica,die,schäbig,
Pervinca,die,grausam,
Peryna,die,missmutig,
Peta,die,angsteinflößend,
Peternel,die,unglaublich,
Peternell,die,frostklirrend,
Peternella,die,plump,
Petje,die,verabscheuenswürdig,
Petrona,die,ausschweifend,
Petronel,die,albtraumhaft,
Petronella,die,unnachgiebig,
Petronilla,die,lächelnd,
Petronille,die,betrüblich,
Petronyl,die,tadelnswert,
Phaedra,die,bestimmt,
Phaedre,die,beträchtlich,
Phaedyme,die,grob,
Phaethusa,die,gleichgültig,
Phaia,die,satanisch,
Pharahildis,die,rigoristisch,
Phelipote,die,unkultiviert,
Phelis,die,unrecht,
Phemie,die,verstimmt,
Pherenike,die,schlagend,
Pheretima,die,böse,
Pherusa,die,sinnenfroh,
Phigaleia,die,entsetzenerregend,
Philea,die,egoistisch,
Philinna,die,diktatorisch,
Philip,die,unmanierlich,
Philippe,die,schwer,
Philles,die,erzürnt,
Phillice,die,tyrannisch,
Phillida,die,indigniert,
Phillip,die,verabscheuenswürdig,
Philomache,die,gramvoll,
Philomela,die,ungehorsam,
Philomena,die,schwierig,
Philona,die,entsetzlich,
Philota,die,lächelnd,
Phoebe,die,medusisch,
Phratagune,die,gleichgültig,
Phryne,die,ruppig,
Phylace,die,leidvoll,
Phylia,die,ungehörig,
Phyllis,die,unbeherrscht,
Phylo,die,schlimm,
Phylomedusa,die,abgestumpft,
Pia,die,ärgerlich,
Piedad,die,misslich,
Pilar,die,diktatorisch,
Pilare,die,mörderisch,
Pipa,die,dornenreich,
Pippa,die,eisenhart,
Pizkunde,die,ungeschliffen,
Placencia,die,labil,
Placidia,die,dornenvoll,
Placidina,die,kannibalisch,
Pleasant,die,graus,
Pleasaunce,die,erzürnt,
Plectrudis,die,arg,
Plente,die,eng,
Plesance,die,peinigend,
Plesancia,die,abgründig,
Plesantia,die,schauderhaft,
Plesencia,die,scheußlich,
Podarge,die,herrisch,
Pogge,die,eng,
Poggy,die,widersprüchlich,
Poko,die,gleichgültig,
Polly,die,hingabefähig,
Polycaste,die,diktatorisch,
Polydamna,die,unartig,
Polydora,die,unmenschlich,
Polymede,die,eingeschlafen,
Polyxena,die,verdammt,
Pompeiana,die,teuflisch,
Popelina,die,unerhört,
Poyo,die,erbost,
Pozne,die,peinigend,
Praeiecta,die,gereizt,
Preciosa,die,herzlos,
Precious,die,schauervoll,
Presentacion,die,kaltschnäuzig,
Primaveira,die,tödlich,
Primeveire,die,eisern,
Printza,die,diabolisch,
Proba,die,infernalisch,
Probina,die,unliebenswürdig,
Procne,die,quälend,
Procris,die,grobschlächtig,
Prone,die,beunruhigend,
Pronèle,die,ungehorsam,
Proseria,die,sündig,
Protezy,die,kühl,
Prothasey,die,albtraumhaft,
Prothesia,die,bestialisch,
Proto,die,misslich,
Protogonia,die,aggressiv,
Prudencia,die,inhuman,
Prudentia,die,schröcklich,
Prudie,die,höllisch,
Prue,die,unrecht,
Psamathe,die,eingeschlafen,
Psyche,die,schreckbar,
Pueyo,die,ätzend,
Purificacion,die,unheimlich,
Purissimma,die,bitterkalt,
Purnelle,die,erbittert,
Purnle,die,fanatisch,
Putiputi,die,arg,
Puy,die,totalitär,
Pylia,die,katastrophal,
Pypa,die,unbeherrscht,
Pyrrha,die,schrecklich,
Pythias,die,empfindungslos,
Quenburga,die,interesselos,
Quenell,die,ordentlich,
Queneua,die,bedrohlich,
Quenild,die,eingeschlafen,
Quenilda,die,gramvoll,
Quenill,die,dornig,
Quenilla,die,bitter,
Queniua,die,empört,
Quenyeve,die,apodiktisch,
Quenylda,die,engstirnig,
Quynel,die,unheilvoll,
Qwinhild,die,beachtlich,
Ra,die,unpassend,
Radagundis,die,ausschweifend,
Radborg,die,benommen,
Radburg,die,unkultiviert,
Radburgis,die,beträchtlich,
Radegund,die,rigoristisch,
Radeken,die,gefühlskalt,
Radgert,die,ernst,
Radlia,die,höllisch,
Radogund,die,rüpelhaft,
Radsuinda,die,gehörig,
Rainilda,die,katastrophal,
Rainildis,die,beträchtlich,
Raisa,die,bedenkenlos,
Ramburga,die,empfindungslos,
Rametta,die,unmanierlich,
Ramona,die,niederträchtig,
Rangi,die,kompromisslos,
Rante,die,infernal,
Rata,die,unlieb,
RayneReine,die,triebhaft,
Rechemay,die,ungerecht,
Reenste,die,erbarmungslos,
Reeste,die,erzürnt,
Regana,die,qualvoll,
Regenburuga,die,niederträchtig,
Regenelda,die,inhuman,
Regenlind,die,plump,
Regenset,die,teilnahmslos,
Reginsuint,die,unliebsam,
Regneuuig,die,empfindlich,
Regula,die,falsch,
Reimerich,die,achtlos,
Reinewif,die,schaudervoll,
Reingard,die,harsch,
Reingardis,die,teuflisch,
Reingart,die,tätlich,
Reingaud,die,heikel,
Reingod,die,labil,
Reinhedis,die,gefühlsarm,
Reinne,die,unnachgiebig,
Reinsuent,die,unempfänglich,
Relindis,die,derb,
Remedios,die,empfindungslos,
Renata,die,blutdürstig,
Renburgis,die,schauerhaft,
Renilla,die,lüstern,
Rennewief,die,taub,
Rerte,die,dornenreich,
Resli,die,egoistisch,
Reta,die,gewissenlos,
Rewa,die,achtlos,
Rewi,die,dickfellig,
Reyna,die,martervoll,
Reyne,die,interesselos,
Rhea,die,drakonisch,
Rhene,die,gemein,
Rhoda,die,grausam,
Rhode,die,ungehobelt,
Rhodope,die,infernalisch,
Riberta,die,schrecklich,
Richardyne,die,frech,
Richelda,die,rigoros,
Richemeya,die,dämonisch,
Richenda,die,herzlos,
Richenza,die,unnachgiebig,
Richessa,die,straff,
Richil,die,unwillig,
Richild,die,böse,
Richildis,die,unhöflich,
Richill,die,tierisch,
Richmal,die,grobsinnlich,
Richoard,die,labil,
Richolda,die,lebhaft,
Riclindis,die,albtraumhaft,
Ricolda,die,blutig,
Ricsuinda,die,rau,
Rieke,die,unmanierlich,
Rikild,die,verstimmt,
Rikilda,die,grauenhaft,
Rikilde,die,unerbittlich,
Rikildis,die,dämonisch,
Rikmai,die,animalisch,
Rinelt,die,lächelnd,
Rinilda,die,schauererregend,
Rinne,die,rücksichtslos,
Rinnett,die,triebhaft,
Rixenda,die,horrend,
Rixende,die,kalt,
Roana,die,bedrohend,
Roberge,die,diktatorisch,
Rochilda,die,fühllos,
Rodburga,die,schaudervoll,
Rodelinda,die,schrecklich,
Rodgarda,die,grob,
Rodgardae,die,satanisch,
Roes,die,labil,
Roese,die,unartig,
Roesia,die,gesinnt,
Roesli,die,kompromisslos,
Rofsind,die,wutschäumend,
Rogerete,die,gewissenlos,
Roheis,die,unnachsichtig,
Roheisa,die,mitleidslos,
Roheisia,die,verdammt,
Rohese,die,unwahr,
Rohesia,die,schäbig,
Rohez,die,ungeheuer,
Roimata,die,bitter,
Roisia,die,abgründig,
Rokilda,die,gefühlsarm,
Roos,die,abscheuerregend,
Rosa,die,rücksichtslos,
Rosalind,die,interesselos,
Rosalinda,die,seelenlos,
Rosaline,die,stumpfsinnig,
Rosamond,die,rau,
Rosamund,die,gewichtig,
Rosamunda,die,fest,
Rosario,die,teuflisch,
Rose,die,tierisch,
Roseaman,die,kühl,
Roseia,die,gewalttätig,
Rosemond,die,schauderhaft,
Rosemonde,die,entsetzenerregend,
Rosemunda,die,taktlos,
Roslindis,die,apathisch,
Rosomon,die,schaudererregend,
Rossamond,die,wutschäumend,
Roste,die,disziplinarisch,
Roswitha,die,sarkastisch,
Rotburga,die,unliebsam,
Rothaide,die,gemeinschaftsfeindlich,
Rothais,die,krude,
Rothin,die,unangenehm,
Rotlenda,die,betäubt,
Rotrude,die,unkultiviert,
Rotrudis,die,unempfänglich,
Rousse,die,eisig,
Roxane,die,diktatorisch,
Royce,die,grausam,
Roysa,die,rücksichtslos,
Royse,die,peinigend,
Roysia,die,grauenhaft,
Rozeman,die,teilnahmslos,
Rubea,die,gewaltig,
Ruothilde,die,gewaltsam,
Rupe,die,tödlich,
Rustica,die,albtraumhaft,
Rusticana,die,viehisch,
Rychyld,die,bitter,
Rykeld,die,ordentlich,
Sabbe,die,misslich,
Sabie,die,gnadenlos,
Sabin,die,gnadenlos,
Sabine,die,herzlos,
Saby,die,gewichtig,
Sabyn,die,empört,
Saethrith,die,gespenstisch,
Saethryda,die,ätzend,
Sagarduia,die,interesselos,
Sagari,die,unerhört,
Sageua,die,dickfellig,
Sageue,die,ungestüm,
Sahats,die,frostig,
Saieua,die,frigide,
Saintisme,die,flegelhaft,
Saints,die,vehement,
Saioa,die,viehisch,
Saiua,die,kannibalisch,
Salerna,die,plump,
Sallurtegi,die,brüsk,
Saloua,die,gruslig,
Salove,die,fürchterlich,
Salvianella,die,grauenhaft,
Samke,die,gleichgültig,
Sanceline,die,grausam,
Sancha,die,sinnenfroh,
Sanche,die,frech,
Sanctia,die,hart,
Santutxo,die,schreckenerregend,
Sappho,die,außerordentlich,
Sarke,die,arg,
Sayeua,die,fest,
Sayeva,die,rüpelhaft,
Sayntes,die,tätlich,
Sayua,die,ätzend,
Scholace,die,kompakt,
Scholast,die,dumm,
Science,die,geladen,
Sciencia,die,lüstern,
Scientia,die,abweisend,
Scolacia,die,grässlich,
Scolastica,die,gnadenlos,
Scylla,die,besorgniserregend,
Sebasteia,die,tätlich,
Seburg,die,unlieb,
Seburga,die,qualvoll,
Seburuh,die,bedenklich,
Secile,die,kompakt,
Sedaina,die,verabscheuenswürdig,
Sedania,die,rau,
Sedehanna,die,ungerührt,
Sedemai,die,verflucht,
Sedemaiden,die,bedauerlich,
Sedemode,die,schmerzhaft,
Sedille,die,frostig,
Sédillon,die,gewaltig,
Sedilon,die,böse,
Seghuie,die,wutentbrannt,
Seheve,die,barsch,
Seiua,die,autoritär,
Sela,die,roh,
Selinah,die,unausstehlich,
Seloua,die,unsentimental,
Seloue,die,unnachgiebig,
Selova,die,dornenreich,
Seluue,die,unempfindlich,
Sely,die,qualvoll,
Semele,die,unbeeindruckt,
Semera,die,grauslich,
Sence,die,totalitär,
Sens,die,sarkastisch,
Senses,die,erschrecklich,
Serena,die,erschrecklich,
Sergia,die,bedauerlich,
Seuar,die,taktlos,
Seuare,die,interesselos,
Sewenna,die,bewusstlos,
Seyiua,die,abscheuerregend,
Seyua,die,taub,
Sib,die,engstirnig,
Sibb,die,bedrohend,
Sibba,die,unerträglich,
Sibbe,die,dämonisch,
Sibbet,die,brutal,
Sibbly,die,ernst,
Sibbot,die,gereizt,
Sibel,die,unliebsam,
Sibeli,die,grobsinnlich,
Sibell,die,ätzend,
Sibella,die,grausig,
Sibely,die,unfreundlich,
Sibil,die,energisch,
Sibile,die,einschneidend,
Sibilia,die,bedrohlich,
Sibilie,die,gräulich,
Sibilla,die,unhöflich,
Sibley,die,viehisch,
Sibli,die,gewichtig,
Sibly,die,krude,
Siborch,die,verstimmt,
Sibota,die,flegelhaft,
Sibri,die,bissig,
Sibry,die,unheimlich,
Siburg,die,abscheuerregend,
Sibyll,die,gemütlos,
Sibylla,die,höllisch,
Sicillia,die,unempfänglich,
Siddon,die,blutdürstig,
Sidney,die,gewaltsam,
Sidonia,die,schlimm,
Sidonie,die,schief,
Sieber,die,bestimmt,
Sierida,die,irrsinnig,
Sieverte,die,unerhört,
Sigarda,die,abscheulich,
Sigberta,die,quälend,
Sigeberta,die,rüde,
Sigeburgis,die,viehisch,
Sigerith,die,drastisch,
Sigethrod,die,kompromisslos,
Sigiburgis,die,teilnahmslos,
Silke,die,abscheulich,
Sillina,die,unsentimental,
Silva,die,schreckhaft,
Similce,die,eingeschlafen,
Sina,die,lächelnd,
Sindonia,die,abweisend,
Sira,die,kaltherzig,
Sirida,die,skrupellos,
Siscella,die,krude,
Sisilla,die,medusisch,
Sisley,die,achtlos,
Sisse,die,empfindlich,
Sissota,die,unmenschlich,
Sisygambis,die,gesinnt,
Sjante,die,frostklirrend,
Snelburch,die,unangenehm,
Soberich,die,bedauerlich,
Sofie,die,empfindungslos,
Soiartze,die,libidinös,
Sokorri,die,quälend,
Sol,die,unbewegt,
Soledad,die,hässlich,
Sonja,die,geladen,
Sophia,die,widrig,
Sophoniba,die,bitterkalt,
Sophonisba,die,widersprüchlich,
Sophonsiba,die,gravierend,
Sorauren,die,beängstigend,
Sorkunde,die,sündig,
Sorne,die,widerlich,
Soskao,die,grauenerregend,
Sotera,die,radikal,
Soterraa,die,streng,
Souplice,die,animalisch,
Speio,die,schauererregend,
Splendora,die,unbeschreiblich,
Sreda,die,unausstehlich,
Stacia,die,geladen,
Stamburc,die,stumpfsinnig,
Stanborw,die,bejammernswert,
Stanburch,die,gewissenlos,
Stangiva,die,unnahbar,
Stanguie,die,unsentimental,
Stanhilda,die,ungehobelt,
Stanild,die,unempfindlich,
Stanilde,die,schrecklich,
Stanuie,die,brummig,
Stanyue,die,borstig,
Stateira,die,bissig,
Stenburch,die,verflucht,
Stephanie,die,ungeheuer,
Stheneboea,die,tödlich,
Stientje,die,katastrophal,
Stilleuuara,die,unerhört,
Stina,die,herzlos,
Stonild,die,horrend,
Stonilda,die,erbost,
Stonildi,die,sadistisch,
Stratonice,die,betrüblich,
Strilleburg,die,blutdürstig,
Sueta,die,schauerlich,
Sueteluue,die,ungesittet,
Suitburgis,die,ungehalten,
Sungyve,die,missmutig,
Sunigilda,die,infernal,
Sunilda,die,grauslich,
Sunna,die,bedenklich,
Sunngifu,die,gramvoll,
Susanna,die,gespenstisch,
Swale,die,unmenschlich,
Swantje,die,verhängnisvoll,
Sweteloue,die,gestählt,
Swetelove,die,gruslig,
Swethyna,die,schlecht gelaunt,
Swetiue,die,unausstehlich,
Swetyene,die,abgestumpft,
Swetyne,die,kühl,
Syagria,die,soldatisch,
Syardis,die,drastisch,
Sybbly,die,taktlos,
Sybby,die,bedrohlich,
Sybell,die,sinnenfroh,
Sybil,die,gefühlsarm,
Sybill,die,steinern,
Sybilla,die,unheilvoll,
Sybille,die,unglaublich,
Sybyle,die,ungestüm,
Sybyll,die,kränkend,
Sybyly,die,ungeheuer,
Sycily,die,stumpf,
Syele,die,unsentimental,
Synnove,die,stark,
Sysley,die,eisig,
Syslye,die,apodiktisch,
Tacey,die,animalisch,
Tacia,die,unausstehlich,
Tacye,die,empfindungslos,
Taggett,die,dumpf,
Taggy,die,bedenklich,
Taiaroa,die,furchtbar,
Talaitha,die,gemütlos,
Tamati,die,hässlich,
Tatje,die,leidig,
Tawhaki,die,horrend,
Tece,die,widrig,
Tecmessa,die,bitterlich,
Tede,die,bestialisch,
Telephassa,die,gemeinschaftsfeindlich,
Teresa,die,schäbig,
Terese,die,unerträglich,
Tetradia,die,grob,
Tetxa,die,seelenlos,
Teudsindis,die,infernalisch,
Thais,die,stumpfsinnig,
Thalassa,die,terribel,
Thaleia,die,menschenfeindlich,
Thalke,die,streng,
Thancuuara,die,grobsinnlich,
Thangustella,die,schäbig,
Thea,die,rücksichtslos,
Theaduuara,die,unselig,
Theano,die,kaltschnäuzig,
Thebe,die,qualvoll,
Thedela,die,rücksichtslos,
Theeste,die,rau,
Theldred,die,gehörig,
Theldry,die,gravierend,
Thelma,die,verwerflich,
Themis,die,verärgert,
Theocharista,die,drastisch,
Theodananda,die,bedrohend,
Theodelinda,die,seelenlos,
Theoderada,die,interesselos,
Theodora,die,wutschnaubend,
Theodoracis,die,vehement,
Theodosia,die,geladen,
Theodotis,die,beachtlich,
Theognosia,die,unbeherrscht,
Theophane,die,kompakt,
Theophania,die,ungehörig,
Theophano,die,grell,
Theresa,die,erschrecklich,
Thessala,die,widersprüchlich,
Thessalonike,die,schaudererregend,
Thetis,die,dornenvoll,
Theutberga,die,kompakt,
Thidela,die,arg,
Thieda,die,gehörig,
Thietgarda,die,kaltschnäuzig,
Thietuuich,die,grobsinnlich,
Thietwara,die,eingeschlafen,
Thiodsind,die,stumpf,
Thiodsuinda,die,lieblos,
Thisbe,die,scheußlich,
Thiudigotho,die,außerordentlich,
Thiutuuara,die,kolossal,
Thoë,die,graus,
Thomassa,die,unerträglich,
Thomassia,die,wütend,
Thoösa,die,verabscheuenswürdig,
Thrasborg,die,übermäßig,
Thrudberga,die,abscheulich,
Thyia,die,soldatisch,
Tice,die,fühllos,
Ticekin,die,schwer,
Tiece,die,seelenlos,
Tièce,die,steinern,
Tiecelin,die,bitterlich,
Tiecia,die,borstig,
Tiede,die,unpassend,
Tietlenda,die,leidig,
Tietza,die,dickfellig,
Tilda,die,animalisch,
Till,die,libidinös,
Tilla,die,übellaunig,
Tille,die,ernst,
Tillie,die,gravierend,
Tillot,die,ungerührt,
Tillota,die,unbewegt,
Tillote,die,gefühlsarm,
Tilly,die,beträchtlich,
Timandra,die,unnachsichtig,
Timo,die,bejammernswert,
Tina,die,entschlossen,
Tiwho,die,ungehorsam,
Tjabbend,die,schlagend,
Tjalde,die,dickfellig,
Toda,die,hartherzig,
Toi,die,griesgrämig,
Toloo,die,bedrohend,
Tomyris,die,vehement,
Tonna,die,unhöflich,
Toto,die,wutentbrannt,
Trhutborgana,die,disziplinarisch,
Trinidad,die,gewalttätig,
Trissie,die,derb,
Trixie,die,ernst,
Truda,die,tadelnswert,
Trudi,die,abgründig,
Trudlinde,die,menschenfeindlich,
True,die,qualvoll,
Truffeni,die,fühllos,
Trutilda,die,grantig,
Tryphena,die,unselig,
Tryphosa,die,gleichgültig,
Tui,die,ruppig,
Tungia,die,grauenhaft,
Turi,die,schwer,
Txori,die,brüsk,
Tyèce,die,gräulich,
Tyecelin,die,betrüblich,
Tyeceline,die,ekelhaft,
Tyro,die,abschreckend,
Ualdburg,die,egoistisch,
Ualdethruda,die,gefühlskalt,
Uba,die,disziplinarisch,
Ubaga,die,ungehobelt,
Ubarriaran,die,infernalisch,
Uda,die,mitleidlos,
Udaberri,die,dornig,
Udala,die,betäubt,
Udane,die,grässlich,
Udara,die,dornenreich,
Udazken,die,ungehorsam,
Udelina,die,ungehörig,
Udeline,die,drakonisch,
Udiarraga,die,taktlos,
Udoz,die,wirksam,
Ueremund,die,apathisch,
Uerenburoc,die,ungeschliffen,
Uga,die,lächelnd,
Ugarte,die,seelenlos,
Uiburgis,die,beachtlich,
Uindborog,die,frostig,
Uinebarga,die,schmerzhaft,
Uireda,die,eisenfest,
Ula,die,eisenfest,
Ulfhild,die,diabolisch,
Ulgarda,die,unzugänglich,
Uli,die,fürchterlich,
Ulia,die,ungut,
Ulveva,die,gravierend,
Unice,die,unbarmherzig,
Untza,die,fühllos,
Untzizu,die,kannibalisch,
Uoldolberta,die,dämonisch,
Uraburu,die,unerbittlich,
Uralde,die,blutdürstig,
Urbe,die,eisenfest,
Urcy,die,grausig,
Urdaiaga,die,gefühlsarm,
Urdie,die,scharf,
Urdina,die,unerhört,
Uriarte,die,kaltblütig,
Uribarri,die,greislich,
Urie,die,frech,
Uriz,die,schauerlich,
Urkia,die,beklemmend,
Uronea,die,unnahbar,
Urraka,die,höllisch,
Urrategi,die,scheußlich,
Urrea,die,grobschlächtig,
Urreturre,die,interesselos,
Urretxa,die,tätlich,
Urrexola,die,kompromisslos,
Urrialdo,die,egoistisch,
Urroz,die,beängstigend,
Ursaly,die,grimmig,
Ursel,die,unheilvoll,
Urseley,die,geladen,
Ursell,die,unselig,
Ursola,die,schauervoll,
Urtune,die,satanisch,
Urtza,die,drastisch,
Urtzumu,die,unerträglich,
Uschi,die,leidenschaftslos,
Usmene,die,bejammernswert,
Usoa,die,rau,
Usue,die,kühl,
Usune,die,seelenlos,
Utsune,die,massiv,
Uzuri,die,krude,
Vadamerca,die,gehörig,
Valdamerca,die,unwillig,
Vanora,die,gemeinschaftsfeindlich,
Veleda,die,misanthropisch,
Veneranda,die,gehörig,
Verena,die,misanthropisch,
Vesta,die,ungut,
Vigilantia,die,herb,
Vigilia,die,rau,
Violante,die,teilnahmslos,
Violet,die,ärgerlich,
Violetta,die,erbittert,
Violette,die,grobschlächtig,
Visitacion,die,abweisend,
